No.,Time,Source,Destination,Protocol,Length,Info,Class
4817,35.006783,Local,Google,TCP,54,ACK,browsing
4819,35.014035,Local,Google,TCP,54,ACK,browsing
4821,35.016399,Local,Google,TCP,54,ACK,browsing
4823,35.016519,Local,Google,TCP,54,ACK,browsing
4825,35.024035,Local,Google,TCP,54,ACK,browsing
4827,35.07928,Local,Google,TCP,54,ACK,browsing
4829,35.087482,Local,Google,TCP,54,ACK,browsing
4831,35.088904,Local,Google,TCP,54,ACK,browsing
4833,35.089816,Local,Google,TCP,54,ACK,browsing
4835,35.096845,Local,Google,TCP,54,ACK,browsing
4837,35.111687,Local,Google,TCP,54,ACK,browsing
4839,35.120033,Local,Google,TCP,54,ACK,browsing
4841,35.196467,Local,Google,TCP,54,ACK,browsing
4843,35.203569,Local,Google,TCP,54,ACK,browsing
4845,35.20388,Local,Google,TCP,54,ACK,browsing
4847,35.211732,Local,Google,TCP,54,ACK,browsing
4849,35.212687,Local,Google,TCP,54,ACK,browsing
4851,35.214204,Local,Google,TCP,54,ACK,browsing
4853,35.219603,Local,Google,TCP,54,ACK,browsing
4855,35.222097,Local,Google,TCP,54,ACK,browsing
4857,35.267619,Google,Local,TCP,60,ACK,browsing
4859,35.275826,Local,Google,TCP,54,ACK,browsing
4863,35.277983,Local,Google,TCP,54,ACK,browsing
4865,35.278259,Google,Local,TCP,60,ACK,browsing
4867,35.283416,Local,Google,TCP,54,ACK,browsing
4869,35.283821,Local,Google,TCP,54,ACK,browsing
4871,35.29194,Local,Google,TCP,54,ACK,browsing
4873,35.317169,Local,Google,TCP,54,ACK,browsing
4875,35.324368,Local,Google,TCP,54,ACK,browsing
4876,35.328285,Local,117.18.237.29,TCP,54,TCP Dup ACK,Unknown
4877,35.328307,Local,CDN,TCP,54,TCP Dup ACK,browsing
4878,35.328335,Local,CDN,TCP,54,TCP Dup ACK,browsing
4879,35.328347,Local,Amazon,TCP,54,TCP Dup ACK,browsing
4880,35.328487,117.18.237.29,Local,TCP,60,TCP Dup ACK,Unknown
4881,35.328487,CDN,Local,TCP,60,TCP Dup ACK,browsing
4882,35.328487,CDN,Local,TCP,60,TCP Dup ACK,browsing
4883,35.328487,CDN,Local,TCP,60,TCP Dup ACK,browsing
4885,35.400254,Local,Google,TCP,54,ACK,browsing
4887,35.40826,Local,Google,TCP,54,ACK,browsing
4889,35.410115,Local,Google,TCP,54,ACK,browsing
4891,35.41028,Local,Google,TCP,54,ACK,browsing
4893,35.418772,Local,Google,TCP,54,ACK,browsing
4895,35.423168,Local,Google,TCP,54,ACK,browsing
4897,35.431009,Local,Google,TCP,54,ACK,browsing
4899,35.476566,Local,Google,TCP,54,ACK,browsing
4901,35.484654,Local,Google,TCP,54,ACK,browsing
4903,35.484825,Local,Google,TCP,54,ACK,browsing
4905,35.487013,Local,Google,TCP,54,ACK,browsing
4907,35.49227,Local,Google,TCP,54,ACK,browsing
4909,35.516928,Local,Google,TCP,54,ACK,browsing
4911,35.525098,Local,Google,TCP,54,ACK,browsing
4913,35.526679,Local,Google,TCP,54,ACK,browsing
4914,35.584039,Local,CDN,TCP,54,TCP Dup ACK,browsing
4915,35.584396,CDN,Local,TCP,60,TCP Dup ACK,browsing
4917,35.60136,Local,Google,TCP,54,ACK,browsing
4919,35.609272,Local,Google,TCP,54,ACK,browsing
4921,35.609327,Local,Google,TCP,54,ACK,browsing
4923,35.617128,Local,Google,TCP,54,ACK,browsing
4925,35.617546,Local,Google,TCP,54,ACK,browsing
4927,35.618458,Local,Google,TCP,54,ACK,browsing
4929,35.625088,Local,Google,TCP,54,ACK,browsing
4931,35.680311,Local,Google,TCP,54,ACK,browsing
4933,35.687742,Local,Google,TCP,54,ACK,browsing
4935,35.688319,Local,Google,TCP,54,ACK,browsing
4937,35.695799,Local,Google,TCP,54,ACK,browsing
4939,35.69691,Local,Google,TCP,54,ACK,browsing
4941,35.721774,Local,Google,TCP,54,ACK,browsing
4943,35.729456,Local,Google,TCP,54,ACK,browsing
4945,35.794742,Local,Google,TCP,54,ACK,browsing
4947,35.802818,Local,Google,TCP,54,ACK,browsing
4949,35.804139,Local,Google,TCP,54,ACK,browsing
4951,35.805021,Local,Google,TCP,54,ACK,browsing
4953,35.812651,Local,Google,TCP,54,ACK,browsing
4955,35.813067,Local,Google,TCP,54,ACK,browsing
4957,35.820992,Local,Google,TCP,54,ACK,browsing
4959,35.822374,Local,Google,TCP,54,ACK,browsing
4961,35.877043,Local,Google,TCP,54,ACK,browsing
4963,35.884434,Local,Google,TCP,54,ACK,browsing
4965,35.884913,Local,Google,TCP,54,ACK,browsing
4967,35.893744,Local,Google,TCP,54,ACK,browsing
4969,35.918366,Local,Google,TCP,54,ACK,browsing
4971,35.992451,Local,Google,TCP,54,ACK,browsing
4973,35.99373,Local,Google,TCP,54,ACK,browsing
4975,35.993888,Local,Google,TCP,54,ACK,browsing
4977,35.996691,Local,Google,TCP,54,ACK,browsing
4978,35.996629,Google,Local,TCP,1474,ACK,browsing
4979,35.996761,Local,Google,TCP,54,ACK,browsing
4980,35.996887,Google,Local,TCP,4314,ACK,browsing
4981,35.996919,Local,Google,TCP,54,ACK,browsing
4982,35.997073,Google,Local,TCP,8574,ACK,browsing
4983,35.99713,Local,Google,TCP,54,ACK,browsing
4985,35.997257,Local,Google,TCP,54,ACK,browsing
4987,35.997313,Local,Google,TCP,54,ACK,browsing
4989,35.997426,Local,Google,TCP,54,ACK,browsing
4991,35.997562,Local,Google,TCP,54,ACK,browsing
4993,35.999925,Local,Google,TCP,54,ACK,browsing
4995,36.002388,Local,Google,TCP,54,ACK,browsing
4997,36.003785,Local,Google,TCP,54,ACK,browsing
4999,36.005673,Local,Google,TCP,54,ACK,browsing
5001,36.006836,Local,Google,TCP,54,ACK,browsing
5003,36.006996,Google,Local,TCP,60,ACK,browsing
5005,36.010419,Google,Local,TCP,60,ACK,browsing
5007,36.093832,Local,Google,TCP,54,ACK,browsing
5009,36.098716,Local,Google,TCP,54,ACK,browsing
5011,36.137358,Local,Google,TCP,54,ACK,browsing
5013,36.141625,Local,Google,TCP,54,ACK,browsing
5015,36.144577,Local,Google,TCP,54,ACK,browsing
5017,36.148781,Local,Google,TCP,54,ACK,browsing
5019,36.153343,Local,Google,TCP,54,ACK,browsing
5021,36.15808,Local,Google,TCP,54,ACK,browsing
5023,36.197767,Local,Google,TCP,54,ACK,browsing
5025,36.201814,Local,Google,TCP,54,ACK,browsing
5027,36.204768,Local,Google,TCP,54,ACK,browsing
5029,36.209743,Local,Google,TCP,54,ACK,browsing
5031,36.212858,Local,Google,TCP,54,ACK,browsing
5033,36.217133,Local,Google,TCP,54,ACK,browsing
5035,36.218258,Local,Google,TCP,54,ACK,browsing
5037,36.287108,Local,Google,TCP,54,ACK,browsing
5039,36.290899,Local,Google,TCP,54,ACK,browsing
5041,36.3236,Local,Google,TCP,54,ACK,browsing
5043,36.324084,Local,Google,TCP,54,ACK,browsing
5045,36.331506,Local,Google,TCP,54,ACK,browsing
5047,36.455755,Local,Google,TCP,54,ACK,browsing
5049,36.462677,Local,Google,TCP,54,ACK,browsing
5051,36.462836,Local,Google,TCP,54,ACK,browsing
5053,36.471509,Local,Google,TCP,54,ACK,browsing
5055,36.495064,Local,Google,TCP,54,ACK,browsing
5057,36.502651,Local,Google,TCP,54,ACK,browsing
5059,36.502677,Local,Google,TCP,54,ACK,browsing
5061,36.503385,Local,Google,TCP,54,ACK,browsing
5063,36.509777,Local,Google,TCP,54,ACK,browsing
5065,36.526477,Local,Google,TCP,54,ACK,browsing
5067,36.527041,Local,Google,TCP,54,ACK,browsing
5069,36.622624,Local,Google,TCP,54,ACK,browsing
5071,36.628846,Local,Google,TCP,54,ACK,browsing
5073,36.636779,Local,Google,TCP,54,ACK,browsing
5075,36.720755,Local,Google,TCP,54,ACK,browsing
5077,36.730803,Local,Google,TCP,54,ACK,browsing
5079,36.741084,Local,Google,TCP,54,ACK,browsing
5081,36.741265,Local,Google,TCP,54,ACK,browsing
5083,36.805135,Local,Google,TCP,54,ACK,browsing
5085,36.811137,Local,Google,TCP,54,ACK,browsing
5087,36.81118,Local,Google,TCP,54,ACK,browsing
5090,36.811796,Local,Google,TCP,54,ACK,browsing
5093,36.811899,Local,Google,TCP,54,ACK,browsing
5095,36.812075,Local,Google,TCP,54,ACK,browsing
5096,36.812102,Local,Google,TCP,54,ACK,browsing
5097,36.812175,Local,Google,TCP,54,ACK,browsing
5099,36.812846,Local,Google,TCP,54,ACK,browsing
5101,36.816682,Local,Google,TCP,54,ACK,browsing
5103,36.821466,Local,Google,TCP,54,ACK,browsing
5104,36.863962,Local,Static,TCP,54,TCP Keep Alive,browsing
5105,36.864184,Static,Local,TCP,60,TCP Keep Alive,browsing
5107,36.881299,Local,Google,TCP,54,ACK,browsing
5109,36.885163,Local,Google,TCP,54,ACK,browsing
5111,36.88854,Local,Google,TCP,54,ACK,browsing
5113,36.893314,Local,Google,TCP,54,ACK,browsing
5115,36.912106,Local,Google,TCP,54,ACK,browsing
5117,36.916604,Local,Google,TCP,54,ACK,browsing
5119,37.006304,Local,Google,TCP,54,ACK,browsing
5121,37.010913,Local,Google,TCP,54,ACK,browsing
5123,37.016581,Local,Google,TCP,54,ACK,browsing
5125,37.019925,Local,Google,TCP,54,ACK,browsing
5127,37.0243,Local,Google,TCP,54,ACK,browsing
5129,37.028742,Local,Google,TCP,54,ACK,browsing
5131,37.088256,Local,Google,TCP,54,ACK,browsing
5133,37.093115,Local,Google,TCP,54,ACK,browsing
5135,37.097879,Local,Google,TCP,54,ACK,browsing
5137,37.102564,Local,Google,TCP,54,ACK,browsing
5139,37.120742,Local,Google,TCP,54,ACK,browsing
5141,37.125613,Local,Google,TCP,54,ACK,browsing
5143,37.239552,Local,Google,TCP,54,ACK,browsing
5145,37.24806,Local,Google,TCP,54,ACK,browsing
5147,37.255997,Local,Google,TCP,54,ACK,browsing
5149,37.292398,Static,Local,TCP,60,ACK,browsing
5151,37.299181,Local,Google,TCP,54,ACK,browsing
5153,37.306627,Local,Google,TCP,54,ACK,browsing
5155,37.307445,Local,Google,TCP,54,ACK,browsing
5160,37.312586,Local,Static,TCP,54,ACK,browsing
5162,37.312859,Local,Static,TCP,54,ACK,browsing
5164,37.313391,Static,Local,TCP,60,ACK,browsing
5166,37.319712,Local,Google,TCP,54,ACK,browsing
5168,37.403626,Local,Google,TCP,54,ACK,browsing
5170,37.416682,Local,Google,TCP,54,ACK,browsing
5172,37.425614,Local,Google,TCP,54,ACK,browsing
5174,37.429421,Local,Google,TCP,54,ACK,browsing
5176,37.429524,Local,Google,TCP,54,ACK,browsing
5178,37.42958,Local,Google,TCP,54,ACK,browsing
5180,37.429635,Local,Google,TCP,54,ACK,browsing
5182,37.42972,Local,Google,TCP,54,ACK,browsing
5184,37.42984,Local,Google,TCP,54,ACK,browsing
5186,37.430307,Local,Google,TCP,54,ACK,browsing
5188,37.430403,Local,Google,TCP,54,ACK,browsing
5190,37.430513,Local,Google,TCP,54,ACK,browsing
5194,37.488798,Google,Local,TCP,60,ACK,browsing
5195,37.488798,Google,Local,TCP,60,ACK,browsing
5196,37.488875,Google,Local,TCP,60,ACK,browsing
5198,37.514948,Local,Google,TCP,54,ACK,browsing
5200,37.519513,Local,Google,TCP,54,ACK,browsing
5202,37.522888,Local,Google,TCP,54,ACK,browsing
5204,37.528098,Local,Google,TCP,54,ACK,browsing
5206,37.531663,Local,Google,TCP,54,ACK,browsing
5208,37.53647,Local,Google,TCP,54,ACK,browsing
5210,37.577284,Local,Google,TCP,54,ACK,browsing
5213,37.582176,Google,Local,TCP,60,ACK,browsing
5215,37.605908,Local,Google,TCP,54,ACK,browsing
5217,37.610859,Local,Google,TCP,54,ACK,browsing
5219,37.611479,Local,Google,TCP,54,ACK,browsing
5221,37.613647,Local,Google,TCP,54,ACK,browsing
5223,37.618663,Local,Google,TCP,54,ACK,browsing
5225,37.625205,Local,Google,TCP,54,ACK,browsing
5227,37.629152,Local,Google,TCP,54,ACK,browsing
5229,37.688044,Local,Google,TCP,54,ACK,browsing
5231,37.692691,Local,Google,TCP,54,ACK,browsing
5233,37.695715,Local,Google,TCP,54,ACK,browsing
5235,37.700231,Local,Google,TCP,54,ACK,browsing
5237,37.718477,Local,Google,TCP,54,ACK,browsing
5239,37.723419,Local,Google,TCP,54,ACK,browsing
5241,37.826988,Local,Google,TCP,54,ACK,browsing
5243,37.842898,Local,Google,TCP,54,ACK,browsing
5245,37.847195,Local,Google,TCP,54,ACK,browsing
5247,37.851008,Local,Google,TCP,54,ACK,browsing
5249,37.855771,Local,Google,TCP,54,ACK,browsing
5251,37.858369,Local,Google,TCP,54,ACK,browsing
5253,37.863493,Local,Google,TCP,54,ACK,browsing
5255,37.882153,Local,Google,TCP,54,ACK,browsing
5257,37.887487,Local,Google,TCP,54,ACK,browsing
5259,37.890633,Local,Google,TCP,54,ACK,browsing
5261,37.914547,Local,Google,TCP,54,ACK,browsing
5263,38.006039,Local,Google,TCP,54,ACK,browsing
5265,38.006199,Local,Google,TCP,54,ACK,browsing
5267,38.006359,Local,Google,TCP,54,ACK,browsing
5269,38.007156,Local,Google,TCP,54,ACK,browsing
5271,38.007425,Local,Google,TCP,54,ACK,browsing
5273,38.011831,Local,Google,TCP,54,ACK,browsing
5275,38.015108,Local,Google,TCP,54,ACK,browsing
5277,38.017103,Local,Google,TCP,54,ACK,browsing
5279,38.017185,Local,Google,TCP,54,ACK,browsing
5281,38.021029,Local,Google,TCP,54,ACK,browsing
5282,38.021573,Google,Local,TCP,82,ACK,browsing
5283,38.021592,Local,Google,TCP,54,ACK,browsing
5284,38.021573,Google,Local,TCP,1474,ACK,browsing
5285,38.021613,Local,Google,TCP,54,ACK,browsing
5286,38.021668,Google,Local,TCP,2894,ACK,browsing
5287,38.021684,Local,Google,TCP,54,ACK,browsing
5288,38.021737,Google,Local,TCP,5734,ACK,browsing
5289,38.021745,Local,Google,TCP,54,ACK,browsing
5291,38.021873,Local,Google,TCP,54,ACK,browsing
5292,38.021936,Google,Local,TCP,2894,ACK,browsing
5293,38.021946,Local,Google,TCP,54,ACK,browsing
5295,38.022033,Local,Google,TCP,54,ACK,browsing
5297,38.022088,Local,Google,TCP,54,ACK,browsing
5298,38.022125,Google,Local,TCP,82,ACK,browsing
5299,38.02213,Local,Google,TCP,54,ACK,browsing
5301,38.022313,Local,Google,TCP,54,ACK,browsing
5303,38.028866,Local,Google,TCP,54,ACK,browsing
5305,38.035254,Local,Google,TCP,54,ACK,browsing
5307,38.03982,Google,Local,TCP,60,ACK,browsing
5309,38.041255,Google,Local,TCP,60,ACK,browsing
5311,38.081971,Local,Google,TCP,54,ACK,browsing
5313,38.090426,Local,Google,TCP,54,ACK,browsing
5315,38.090647,Local,Google,TCP,54,ACK,browsing
5317,38.097278,Local,Google,TCP,54,ACK,browsing
5319,38.113951,Local,Google,TCP,54,ACK,browsing
5321,38.114278,Local,Google,TCP,54,ACK,browsing
5323,38.123524,Local,Google,TCP,54,ACK,browsing
5325,38.198043,Local,Google,TCP,54,ACK,browsing
5327,38.206151,Local,Google,TCP,54,ACK,browsing
5329,38.206225,Local,Google,TCP,54,ACK,browsing
5331,38.212816,Local,Google,TCP,54,ACK,browsing
5333,38.217515,Local,Google,TCP,54,ACK,browsing
5335,38.245729,Local,Google,TCP,54,ACK,browsing
5337,38.32367,Local,Google,TCP,54,ACK,browsing
5339,38.41678,Local,Google,TCP,54,ACK,browsing
5341,38.454534,Local,Google,TCP,7354,ACK,browsing
5342,38.45455,Local,Google,TCP,5894,ACK,browsing
5343,38.454855,Google,Local,TCP,60,ACK,browsing
5344,38.454855,Google,Local,TCP,60,ACK,browsing
5346,38.454855,Google,Local,TCP,60,ACK,browsing
5347,38.454855,Google,Local,TCP,60,ACK,browsing
5348,38.454945,Google,Local,TCP,60,ACK,browsing
5350,38.454945,Google,Local,TCP,60,ACK,browsing
5351,38.454945,Google,Local,TCP,60,ACK,browsing
5352,38.454945,Google,Local,TCP,60,ACK,browsing
5353,38.454945,Google,Local,TCP,60,ACK,browsing
5354,38.454945,Google,Local,TCP,60,ACK,browsing
5355,38.455237,Google,Local,TCP,60,ACK,browsing
5356,38.455237,Google,Local,TCP,60,ACK,browsing
5357,38.455237,Google,Local,TCP,60,ACK,browsing
5358,38.455237,Google,Local,TCP,60,ACK,browsing
5359,38.455287,Google,Local,TCP,60,ACK,browsing
5360,38.455287,Google,Local,TCP,60,ACK,browsing
5361,38.455287,Google,Local,TCP,60,ACK,browsing
5364,38.476099,Local,Google,TCP,54,ACK,browsing
5366,38.476341,Google,Local,TCP,60,ACK,browsing
5368,38.497118,Local,Google,TCP,54,ACK,browsing
5370,38.505053,Local,Google,TCP,54,ACK,browsing
5372,38.511657,Local,Google,TCP,54,ACK,browsing
5374,38.516692,Local,Google,TCP,54,ACK,browsing
5376,38.519429,Local,Google,TCP,54,ACK,browsing
5378,38.53803,Local,Google,TCP,54,ACK,browsing
5380,38.630215,Local,Google,TCP,54,ACK,browsing
5382,38.712011,Local,Google,TCP,54,ACK,browsing
5384,38.713331,Local,Google,TCP,54,ACK,browsing
5386,38.715014,Local,Google,TCP,54,ACK,browsing
5388,38.716451,Local,Google,TCP,54,ACK,browsing
5390,38.71678,Local,Google,TCP,54,ACK,browsing
5392,38.818494,Local,Google,TCP,54,ACK,browsing
5394,38.818769,Local,Google,TCP,54,ACK,browsing
5396,38.841586,Local,Google,TCP,54,ACK,browsing
5398,38.84815,Local,Google,TCP,54,ACK,browsing
5400,38.852027,Local,Google,TCP,54,ACK,browsing
5402,38.8582,Local,Google,TCP,54,ACK,browsing
5404,38.86099,Local,Google,TCP,54,ACK,browsing
5406,38.868936,Local,Google,TCP,54,ACK,browsing
5408,38.883982,Local,Google,TCP,54,ACK,browsing
5410,38.891364,Local,Google,TCP,54,ACK,browsing
5412,38.891522,Local,Google,TCP,54,ACK,browsing
5414,38.892742,Local,Google,TCP,54,ACK,browsing
5416,38.89845,Local,Google,TCP,54,ACK,browsing
5418,38.914856,Local,Google,TCP,54,ACK,browsing
5420,38.921603,Local,Google,TCP,54,ACK,browsing
5422,38.998236,Local,Google,TCP,54,ACK,browsing
5424,38.998287,Local,Google,TCP,54,ACK,browsing
5426,39.005021,Local,Google,TCP,54,ACK,browsing
5428,39.007299,Local,Google,TCP,54,ACK,browsing
5430,39.014666,Local,Google,TCP,54,ACK,browsing
5432,39.019542,Local,Google,TCP,54,ACK,browsing
5434,39.019618,Local,Google,TCP,54,ACK,browsing
5436,39.02643,Local,Google,TCP,54,ACK,browsing
5438,39.083786,Local,Google,TCP,54,ACK,browsing
5440,39.090663,Local,Google,TCP,54,ACK,browsing
5442,39.091362,Local,Google,TCP,54,ACK,browsing
5444,39.09823,Local,Google,TCP,54,ACK,browsing
5446,39.115748,Local,Google,TCP,54,ACK,browsing
5448,39.121288,Local,Google,TCP,54,ACK,browsing
5450,39.198049,Local,Google,TCP,54,ACK,browsing
5452,39.204674,Local,Google,TCP,54,ACK,browsing
5454,39.2052,Local,Google,TCP,54,ACK,browsing
5456,39.205322,Local,Google,TCP,54,ACK,browsing
5458,39.205496,Local,Google,TCP,54,ACK,browsing
5460,39.211892,Local,Google,TCP,54,ACK,browsing
5462,39.215823,Local,Google,TCP,54,ACK,browsing
5464,39.222997,Local,Google,TCP,54,ACK,browsing
5467,39.2644,Google,Local,TCP,60,ACK,browsing
5468,39.264451,Google,Local,TCP,60,ACK,browsing
5471,39.282458,Local,Google,TCP,54,ACK,browsing
5473,39.282666,Google,Local,TCP,60,ACK,browsing
5475,39.310457,Local,Google,TCP,54,ACK,browsing
5477,39.317054,Local,Google,TCP,54,ACK,browsing
5479,39.322144,Local,Google,TCP,54,ACK,browsing
5481,39.329029,Local,Google,TCP,54,ACK,browsing
5483,39.336794,Local,Google,TCP,54,ACK,browsing
5485,39.343195,Local,Google,TCP,54,ACK,browsing
5488,39.375022,CDN,Local,TCP,60,TCP ACKed unseen segment,browsing
5491,39.38079,Local,CDN,TCP,54,ACK,browsing
5497,39.384343,CDN,Local,TCP,60,TCP ACKed unseen segment,browsing
5501,39.389526,Local,CDN,TCP,54,ACK,browsing
5504,39.423952,Local,Google,TCP,54,ACK,browsing
5505,39.424214,Google,Local,TCP,60,ACK,browsing
5507,39.440848,Local,Google,TCP,54,ACK,browsing
5509,39.44758,Local,Google,TCP,54,ACK,browsing
5511,39.448718,Local,Google,TCP,54,ACK,browsing
5513,39.44882,Local,Google,TCP,54,ACK,browsing
5515,39.455193,Local,Google,TCP,54,ACK,browsing
5517,39.457367,Local,Google,TCP,54,ACK,browsing
5519,39.457464,Local,Google,TCP,54,ACK,browsing
5521,39.46402,Local,Google,TCP,54,ACK,browsing
5523,39.480628,Local,Google,TCP,54,ACK,browsing
5525,39.487712,Local,Google,TCP,54,ACK,browsing
5527,39.489886,Local,Google,TCP,54,ACK,browsing
5529,39.489941,Local,Google,TCP,54,ACK,browsing
5531,39.495678,Local,Google,TCP,54,ACK,browsing
5533,39.512019,Local,Google,TCP,54,ACK,browsing
5535,39.519206,Local,Google,TCP,54,ACK,browsing
5537,39.59567,Local,Google,TCP,54,ACK,browsing
5540,39.602438,Local,Google,TCP,54,ACK,browsing
5541,39.602629,Local,Google,TCP,54,ACK,browsing
5543,39.61074,Local,Google,TCP,54,ACK,browsing
5545,39.619965,Local,Google,TCP,54,ACK,browsing
5547,39.626589,Local,Google,TCP,54,ACK,browsing
5549,39.683746,Local,Google,TCP,54,ACK,browsing
5551,39.690277,Local,Google,TCP,54,ACK,browsing
5553,39.691777,Local,Google,TCP,54,ACK,browsing
5555,39.692504,Local,Google,TCP,54,ACK,browsing
5557,39.698912,Local,Google,TCP,54,ACK,browsing
5559,39.715117,Local,Google,TCP,54,ACK,browsing
5561,39.715249,Local,Google,TCP,54,ACK,browsing
5563,39.721867,Local,Google,TCP,54,ACK,browsing
5565,39.798812,Local,Google,TCP,54,ACK,browsing
5567,39.806465,Local,Google,TCP,54,ACK,browsing
5569,39.807278,Local,Google,TCP,54,ACK,browsing
5571,39.807368,Local,Google,TCP,54,ACK,browsing
5573,39.818726,Local,Google,TCP,54,ACK,browsing
5575,39.828978,Local,Google,TCP,54,ACK,browsing
5577,39.883523,Local,Google,TCP,54,ACK,browsing
5579,39.883665,Local,Google,TCP,54,ACK,browsing
5581,39.890242,Local,Google,TCP,54,ACK,browsing
5583,39.898837,Local,Google,TCP,54,ACK,browsing
5585,39.913576,Google,Local,TCP,60,ACK,browsing
5587,39.921074,Local,Google,TCP,54,ACK,browsing
5588,39.935966,Local,Static,TCP,54,TCP Keep Alive,browsing
5589,39.93617,Static,Local,TCP,60,TCP Keep Alive,browsing
5592,40.040607,Google,Local,TCP,60,ACK,browsing
5593,40.040607,34.98.75.36,Local,TCP,60,ACK,browsing
5595,40.045553,Local,34.98.75.36,TCP,54,ACK,browsing
5599,40.050132,Local,Google,TCP,54,ACK,browsing
5601,40.050295,Local,Google,TCP,54,ACK,browsing
5603,40.050437,Local,Google,TCP,54,ACK,browsing
5605,40.055485,Local,Google,TCP,54,ACK,browsing
5607,40.057604,Local,Google,TCP,54,ACK,browsing
5609,40.065122,Local,Google,TCP,54,ACK,browsing
5611,40.065227,Local,Google,TCP,54,ACK,browsing
5613,40.072008,Google,Local,TCP,60,ACK,browsing
5615,40.08842,Local,Google,TCP,54,ACK,browsing
5616,40.088532,Local,Google,TCP,54,ACK,browsing
5617,40.088559,Local,Google,TCP,54,ACK,browsing
5619,40.088674,Local,Google,TCP,54,ACK,browsing
5620,40.088877,Google,Local,TCP,4314,ACK,browsing
5621,40.088891,Local,Google,TCP,54,ACK,browsing
5622,40.089051,Google,Local,TCP,5734,ACK,browsing
5623,40.089063,Local,Google,TCP,54,ACK,browsing
5624,40.089171,Google,Local,TCP,4314,ACK,browsing
5625,40.08918,Local,Google,TCP,54,ACK,browsing
5627,40.089287,Local,Google,TCP,54,ACK,browsing
5628,40.089374,Google,Local,TCP,4314,ACK,browsing
5629,40.089385,Local,Google,TCP,54,ACK,browsing
5630,40.089447,Google,Local,TCP,8574,ACK,browsing
5631,40.089462,Local,Google,TCP,54,ACK,browsing
5633,40.089523,Local,Google,TCP,54,ACK,browsing
5635,40.089584,Local,Google,TCP,54,ACK,browsing
5637,40.090362,Local,Google,TCP,54,ACK,browsing
5639,40.096868,Local,Google,TCP,54,ACK,browsing
5641,40.114198,Local,Google,TCP,54,ACK,browsing
5643,40.120127,Local,Google,TCP,54,ACK,browsing
5644,40.192,Local,Google,TCP,54,ACK,browsing
5645,40.192517,Google,Local,TCP,60,ACK,browsing
5647,40.20754,Local,Google,TCP,54,ACK,browsing
5649,40.21429,Local,Google,TCP,54,ACK,browsing
5651,40.216001,Local,Google,TCP,54,ACK,browsing
5653,40.221873,Local,Google,TCP,54,ACK,browsing
