Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Total Packets,Percent Filtered,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits A to B,Bits B to A,classification
192.168.10.126,49573,192.168.10.1,53,17,1125,1261,0,0,12,746,5,379,735.97373,0.024319,245404,124676,Admin
192.168.10.126,49574,10.91.46.175,7680,10,660,1262,0,0,10,660,0,0,736.23507,15.009504,351,0,Unclear
192.168.10.126,49575,10.91.46.175,7680,10,660,1263,0,0,10,660,0,0,736.235752,15.002084,351,0,Unclear
192.168.10.126,49576,192.168.10.1,53,17,1188,1264,0,0,12,740,5,448,736.442294,0.042952,137828,83441,Admin
192.168.10.126,49577,192.168.10.1,53,17,1172,1265,0,0,12,740,5,432,736.442513,0.042745,138495,80851,Admin
192.168.10.126,49578,192.168.10.1,53,17,1138,1266,0,0,12,740,5,398,736.442681,0.042652,138797,74650,Admin
192.168.10.126,49579,192.168.10.1,53,15,991,1267,0,0,10,634,5,357,736.470932,0.033254,152523,85884,Admin
192.168.10.126,49580,192.168.10.1,53,15,979,1268,0,0,10,634,5,345,736.471152,0.030618,165654,90143,Admin
192.168.10.126,49581,192.168.10.1,53,17,1128,1269,0,0,12,742,5,386,736.471309,0.03288,180535,93917,Admin
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49582,2404:6800:4003:c05::5e,443,24,8436,1270,0,0,16,2390,8,6046,736.512401,37.193366,514,1300,Google
192.168.10.126,49583,192.168.10.1,53,15,1050,1271,0,0,10,654,5,396,736.528392,0.102874,50858,30794,Admin
192.168.10.126,49584,192.168.10.1,53,15,1038,1272,0,0,10,654,5,384,736.528579,0.10269,50949,29915,Admin
192.168.10.126,49585,192.168.10.1,53,17,1175,1273,0,0,12,762,5,413,736.528678,0.106555,57209,31007,Admin
192.168.10.126,49586,192.168.10.1,53,15,1024,1274,0,0,10,656,5,368,736.62944,0.054191,96842,54326,Admin
192.168.10.126,49587,192.168.10.1,53,15,1012,1275,0,0,10,656,5,356,736.629793,0.056313,93193,50574,Admin
192.168.10.126,49588,192.168.10.1,53,17,1154,1276,0,0,12,764,5,390,736.629981,0.055763,109606,55951,Admin
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49589,2404:6800:4003:c03::84,443,28,11890,1277,0,0,16,1870,12,10020,736.64381,37.062671,403,2162,Google
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49590,2404:6800:4003:c01::5f,443,31,12820,1278,0,0,18,2020,13,10800,736.693905,37.012464,436,2334,Google
192.168.10.126,49591,192.168.10.1,53,15,1111,1279,0,0,10,658,5,453,736.838358,0.021435,245579,169069,Admin
192.168.10.126,49592,192.168.10.1,53,17,1171,1280,0,0,12,766,5,405,736.83855,0.022714,269789,142643,Admin
192.168.10.126,49593,192.168.10.1,53,15,1200,1281,0,0,10,658,5,542,736.838708,0.022556,233374,192232,Admin
192.168.10.126,49594,192.168.10.1,53,17,1235,1282,0,0,12,758,5,477,736.839055,0.023232,261019,164256,Admin
192.168.10.126,49595,192.168.10.1,53,15,1079,1283,0,0,10,650,5,429,736.83923,0.027447,189456,125040,Admin
192.168.10.126,49596,192.168.10.1,53,17,1195,1284,0,0,12,758,5,437,736.839486,0.026401,229688,132419,Admin
192.168.10.126,49597,192.168.10.1,53,15,1068,1285,0,0,10,652,5,416,737.126068,0.025197,207008,132079,Admin
192.168.10.126,49598,192.168.10.1,53,17,1168,1286,0,0,12,760,5,408,737.126206,0.026891,226097,121378,Admin
192.168.10.126,49599,192.168.10.1,53,17,1188,1287,0,0,12,760,5,428,737.1263,0.057778,105230,59261,Admin
192.168.10.126,49600,79.127.213.240,443,73,24897,1288,0,0,46,12480,27,12417,737.155856,46.119585,2164,2153,Google
192.168.10.126,49601,192.168.10.1,53,15,1075,1289,0,0,10,634,5,441,737.186511,0.019783,256381,178334,Admin
192.168.10.126,49602,192.168.10.1,53,17,1167,1290,0,0,12,742,5,425,737.186715,0.019579,303181,173655,Admin
192.168.10.126,49603,192.168.10.1,53,17,1121,1291,0,0,12,742,5,379,737.186879,0.024452,242761,123998,Admin
192.168.10.126,49604,192.168.10.1,53,15,1080,1292,0,0,10,652,5,428,737.216046,0.03219,162037,106368,Admin
192.168.10.126,49605,192.168.10.1,53,17,1168,1293,0,0,12,760,5,408,737.216348,0.031887,190673,102361,Admin
192.168.10.126,49606,192.168.10.1,53,17,1188,1294,0,0,12,760,5,428,737.216565,0.064611,94101,52994,Admin
192.168.10.126,49607,192.168.10.1,53,15,1097,1295,0,0,10,634,5,463,738.183912,0.022837,222095,162192,Admin
192.168.10.126,49608,192.168.10.1,53,15,1253,1296,0,0,10,634,5,619,738.184057,0.021215,239076,233419,Admin
192.168.10.126,49609,192.168.10.1,53,17,1488,1297,0,0,12,742,5,746,738.184144,0.025978,228501,229732,Admin
192.168.10.126,49610,79.127.213.240,443,83,26797,1298,0,0,54,16370,29,10427,738.210932,46.020193,2845,1812,Google
192.168.10.126,49611,192.168.10.1,53,15,1078,1299,0,0,10,636,5,442,739.210534,0.035566,143057,99420,Admin
192.168.10.126,49612,192.168.10.1,53,17,1158,1300,0,0,12,744,5,414,739.21123,0.037064,160587,89358,Admin
192.168.10.126,49613,192.168.10.1,53,15,1078,1301,0,0,10,636,5,442,739.211701,0.03663,138902,96532,Admin
192.168.10.126,49614,192.168.10.1,53,15,1112,1302,0,0,10,638,5,474,740.63103,0.026201,194801,144727,Admin
192.168.10.126,49615,192.168.10.1,53,17,1204,1303,0,0,12,746,5,458,740.631354,0.025875,230647,141603,Admin
192.168.10.126,49616,192.168.10.1,53,17,1158,1304,0,0,12,746,5,412,740.631664,0.022643,263569,145563,Admin
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49617,2404:6800:4003:c04::8a,443,24,8491,1305,0,0,16,2430,8,6061,740.668429,33.037716,588,1467,Google
192.168.10.126,49618,192.168.10.1,53,15,991,1306,0,0,10,634,5,357,740.735269,0.021444,236523,133184,Admin
192.168.10.126,49619,192.168.10.1,53,17,1087,1307,0,0,12,742,5,345,740.735447,0.025594,231929,107837,Admin
192.168.10.126,49620,192.168.10.1,53,15,1008,1308,0,0,10,634,5,374,740.735568,0.021519,235698,139039,Admin
192.168.10.126,49621,79.127.213.240,443,38,10095,1309,0,0,26,6822,12,3273,746.082536,26.198968,2083,999,Google
192.168.10.126,49622,192.168.10.1,53,15,1084,1310,0,0,10,640,5,444,747.184408,0.025066,204260,141705,Admin
192.168.10.126,49623,192.168.10.1,53,27,1804,1311,0,0,18,1072,9,732,747.184573,1.033888,8294,5664,Admin
192.168.10.126,49624,192.168.10.1,53,17,1137,1312,0,0,12,748,5,389,747.18471,0.024764,241641,125666,Admin
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49625,2404:6800:4003:c00::5f,443,8,688,1313,0,0,2,172,6,516,747.205916,30.912047,44,133,Google
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49626,2404:6800:4003:c00::5f,443,8,688,1314,0,0,2,172,6,516,747.456852,30.997875,44,133,Google
192.168.10.126,49627,74.125.68.95,443,27,6865,1315,0,0,18,1668,9,5197,747.507245,26.199928,509,1586,Google
192.168.10.126,49628,74.125.68.95,443,34,10862,1316,0,0,22,3518,12,7344,747.758928,25.947763,1084,2264,Google
192.168.10.126,49629,79.127.213.240,443,38,11197,1317,0,0,24,4592,14,6605,748.209981,11.013916,3335,4797,Google
192.168.10.126,49630,79.127.213.240,443,32,8525,1318,0,0,20,3036,12,5489,748.211313,13.090607,1855,3354,Google
192.168.10.126,49631,79.127.213.240,443,39,11168,1319,0,0,24,4492,15,6676,748.211833,11.063189,3248,4827,Google
192.168.10.126,49632,192.168.10.1,53,15,1063,1320,0,0,10,634,5,429,748.276482,0.02407,210718,142584,Admin
192.168.10.126,49633,192.168.10.1,53,15,1059,1321,0,0,10,634,5,425,748.276719,0.023839,212760,142623,Admin
192.168.10.126,49634,192.168.10.1,53,17,1109,1322,0,0,12,742,5,367,748.276876,0.026564,223460,110525,Admin
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49635,2404:6800:4003:c06::8b,443,57,21228,1323,0,0,32,9198,25,12030,748.299743,25.410594,2895,3787,Google
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49636,2404:6800:4003:c06::8b,443,19,4902,1324,0,0,14,3186,5,1716,748.360077,25.345966,1005,541,Google
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49637,2406:3003:2003:1c3b:5aef:68ff:febf:8de0,53,4,344,1325,0,0,4,344,0,0,748.364821,1.000019,2751,0,Google
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49638,2406:3003:2003:1c3b:5aef:68ff:febf:8de0,53,4,344,1326,0,0,4,344,0,0,748.365041,0.999887,2752,0,Google
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49639,2406:3003:2003:1c3b:5aef:68ff:febf:8de0,53,4,344,1327,0,0,4,344,0,0,748.365158,0.999708,2752,0,Google
192.168.10.126,49640,192.168.10.1,53,15,1098,1328,0,0,10,646,5,452,748.449344,0.020652,250242,175092,Admin
192.168.10.126,49641,192.168.10.1,53,15,1048,1329,0,0,10,646,5,402,748.449497,0.017489,295500,183887,Admin
192.168.10.126,49642,192.168.10.1,53,17,1206,1330,0,0,12,754,5,452,748.449651,0.020345,296485,177734,Admin
192.168.10.126,49643,3.6.211.252,443,47,16663,1331,0,0,28,8810,19,7853,748.46726,25.302287,2785,2482,Unclear
192.168.10.126,49644,192.168.10.1,53,20,1400,1332,0,0,14,866,6,534,749.375932,0.580222,11940,7362,Admin
192.168.10.126,49645,192.168.10.1,53,17,1166,1333,0,0,12,758,5,408,749.376205,0.020532,295343,158971,Admin
192.168.10.126,49646,192.168.10.1,53,20,1338,1334,0,0,14,866,6,472,749.37642,0.579734,11950,6513,Admin
192.168.10.126,49647,192.168.10.1,53,15,1006,1335,0,0,10,644,5,362,750.03464,0.03016,170822,96021,Admin
192.168.10.126,49648,192.168.10.1,53,17,1102,1336,0,0,12,752,5,350,750.035075,0.033911,177405,82569,Admin
192.168.10.126,49649,192.168.10.1,53,17,1143,1337,0,0,12,752,5,391,750.035285,0.033701,178511,92816,Admin
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49650,2404:6800:4003:c00::5f,443,34,11335,1338,0,0,22,3832,12,7503,750.067199,23.638925,1296,2539,Google
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49651,2404:6800:4003:c0f::5e,443,386,296130,1339,0,0,154,16234,232,279896,750.114163,23.595998,5503,94896,Google
192.168.10.126,49652,192.168.10.1,53,15,1018,1340,0,0,10,636,5,382,750.208873,0.022158,229623,137918,Admin
192.168.10.126,49653,192.168.10.1,53,17,1090,1341,0,0,12,744,5,346,750.209098,0.014254,417566,194191,Admin
192.168.10.126,49654,192.168.10.1,53,17,1126,1342,0,0,12,744,5,382,750.209223,0.024586,242088,124298,Admin
192.168.10.126,49655,3.220.57.224,443,48,14196,1343,0,0,32,8476,16,5720,750.527388,50.490009,1342,906,Unclear
192.168.10.126,49656,192.168.10.1,53,15,1128,1344,0,0,10,664,5,464,750.536602,0.023947,221823,155008,Admin
192.168.10.126,49657,192.168.10.1,53,17,1223,1345,0,0,12,772,5,451,750.536819,0.023402,263909,154174,Admin
192.168.10.126,49658,192.168.10.1,53,17,1236,1346,0,0,12,772,5,464,750.536982,0.026553,232591,139795,Admin
192.168.10.126,49659,13.227.254.38,443,31,6607,1347,0,0,20,5162,11,1445,750.560777,23.148904,1783,499,Google
192.168.10.126,49660,192.168.10.1,53,17,1129,1348,0,0,12,762,5,367,752.792381,0.030041,202922,97733,Admin
192.168.10.126,49661,192.168.10.1,53,17,1117,1349,0,0,12,762,5,355,752.79253,0.027795,219320,102176,Admin
192.168.10.126,49662,192.168.10.1,53,17,1158,1350,0,0,12,762,5,396,752.792751,0.033039,184509,95886,Admin
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49663,2404:6800:4003:c1c::84,443,54,17845,1351,0,0,36,5606,18,12239,752.820942,20.889268,2146,4687,Google
192.168.10.126,49669,192.168.10.1,53,15,1084,1352,0,0,10,634,5,450,753.00186,0.023462,216179,153439,Admin
192.168.10.126,49670,192.168.10.1,53,17,1188,1353,0,0,12,742,5,446,753.002077,0.023728,250168,150370,Admin
192.168.10.126,49671,192.168.10.1,53,17,1142,1354,0,0,12,742,5,400,753.002196,0.023617,251344,135495,Admin
192.168.10.126,49672,192.168.10.1,53,17,1207,1355,0,0,12,750,5,457,753.012591,0.023366,256783,156466,Admin
192.168.10.126,49673,192.168.10.1,53,17,1203,1356,0,0,12,750,5,453,753.012849,0.026044,230379,139149,Admin
192.168.10.126,49674,192.168.10.1,53,17,1145,1357,0,0,12,750,5,395,753.01308,0.022879,262249,138117,Admin
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49675,2404:6800:4003:c1c::64,443,87,59920,1358,0,0,40,8772,47,51148,753.023229,20.687104,3392,19779,Google
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49676,2404:6800:4003:c05::71,443,63,32156,1359,0,0,34,9292,29,22864,753.03398,20.676421,3595,8846,Google
192.168.10.126,49677,192.168.10.1,53,15,1063,1360,0,0,10,634,5,429,753.275018,0.020351,249226,168640,Admin
192.168.10.126,49678,192.168.10.1,53,17,1155,1361,0,0,12,742,5,413,753.275187,0.020183,294108,163702,Admin
192.168.10.126,49679,192.168.10.1,53,17,1121,1362,0,0,12,742,5,379,753.275347,0.022187,267544,136656,Admin
192.168.10.126,49680,192.168.10.1,53,17,1207,1363,0,0,12,766,5,441,754.436992,0.054327,112798,64940,Admin
192.168.10.126,49681,192.168.10.1,53,17,1159,1364,0,0,12,766,5,393,754.437366,0.042636,143728,73740,Admin
192.168.10.126,49682,192.168.10.1,53,17,1308,1365,0,0,12,766,5,542,754.43765,0.03916,156486,110725,Admin
192.168.10.126,49683,192.168.10.1,53,17,1217,1366,0,0,12,742,5,475,754.728292,0.023809,249317,159603,Admin
192.168.10.126,49684,192.168.10.1,53,15,1241,1367,0,0,10,634,5,607,754.729224,0.029052,174583,167148,Admin
192.168.10.126,49686,192.168.10.1,53,17,1488,1368,0,0,12,742,5,746,754.729659,0.029622,200391,201471,Admin
192.168.10.126,49687,192.168.10.1,53,17,1247,1369,0,0,12,780,5,467,755.245487,0.032228,193620,115924,Admin
192.168.10.126,49688,192.168.10.1,53,17,1235,1370,0,0,12,780,5,455,755.245928,0.031578,197605,115270,Admin
192.168.10.126,49689,192.168.10.1,53,17,1315,1371,0,0,12,780,5,535,755.246227,0.031267,199571,136885,Admin
192.168.10.126,49690,192.168.10.1,53,17,1293,1372,0,0,12,776,5,517,755.277332,0.101196,61346,40871,Admin
192.168.10.126,49691,192.168.10.1,53,23,1593,1373,0,0,16,992,7,601,755.277723,0.403322,19676,11920,Admin
192.168.10.126,49692,192.168.10.1,53,17,1282,1374,0,0,12,776,5,506,755.278098,0.410539,15121,9860,Admin
192.168.10.126,49693,192.168.10.1,53,19,1388,1375,0,0,14,878,5,510,755.278798,0.119881,58591,34033,Admin
192.168.10.126,49694,192.168.10.1,53,17,1256,1376,0,0,12,770,5,486,755.279368,0.099264,62056,39168,Admin
192.168.10.126,49695,192.168.10.1,53,16,1227,1377,0,0,12,770,4,457,755.279776,0.076843,80163,47577,Admin
192.168.10.126,49696,192.168.10.1,53,17,1188,1378,0,0,12,760,5,428,755.326468,0.361367,16825,9475,Admin
192.168.10.126,49697,192.168.10.1,53,21,1384,1379,0,0,14,868,7,516,755.327493,0.353552,19640,11675,Admin
192.168.10.126,49699,192.168.10.1,53,23,1500,1380,0,0,16,976,7,524,755.327849,0.353196,22106,11868,Admin
192.168.10.126,49700,192.168.10.1,53,15,1012,1381,0,0,10,656,5,356,755.524703,0.180298,29107,15796,Admin
192.168.10.126,49701,192.168.10.1,53,15,1012,1382,0,0,10,656,5,356,755.525019,0.186894,28080,15238,Admin
192.168.10.126,49702,192.168.10.1,53,17,1154,1383,0,0,12,764,5,390,755.525533,0.186314,32804,16745,Admin
192.168.10.126,49703,192.168.10.1,53,15,1075,1384,0,0,10,634,5,441,755.56177,0.1508,33633,23395,Admin
192.168.10.126,49704,192.168.10.1,53,15,1047,1385,0,0,10,634,5,413,755.562459,0.150251,33756,21989,Admin
192.168.10.126,49705,192.168.10.1,53,15,1001,1386,0,0,10,634,5,367,755.562909,0.153153,33117,19170,Admin
192.168.10.126,49706,79.127.213.243,443,42,13714,1387,0,0,26,6004,16,7710,755.639123,19.612121,2449,3144,Google
192.168.10.126,49707,192.168.10.1,53,15,1186,1388,0,0,10,670,5,516,755.672367,0.045594,117559,90538,Admin
192.168.10.126,49708,192.168.10.1,53,17,1249,1389,0,0,12,778,5,471,755.672697,0.045293,137416,83191,Admin
192.168.10.126,49709,192.168.10.1,53,17,1294,1390,0,0,12,778,5,516,755.672977,0.047157,131984,87537,Admin
192.168.10.126,49710,192.168.10.1,53,15,1037,1391,0,0,10,630,5,407,756.587864,0.078981,63812,41225,Admin
192.168.10.126,49711,192.168.10.1,53,15,1001,1392,0,0,10,630,5,371,756.588432,0.079756,63192,37213,Admin
192.168.10.126,49712,192.168.10.1,53,17,1250,1393,0,0,12,738,5,512,756.588942,0.079246,74502,51687,Admin
192.168.10.126,49718,79.127.213.240,443,32,8525,1394,0,0,20,3036,12,5489,761.231382,3.270124,7427,13428,Google
192.168.10.126,49719,79.127.213.240,443,28,4745,1395,0,0,20,3730,8,1015,764.236487,5.994028,4978,1354,Google
192.168.10.126,49720,79.127.213.240,443,52,11273,1396,0,0,34,7110,18,4163,770.208025,14.0231,4056,2374,Google
192.168.10.126,49721,79.127.213.240,443,31,7231,1397,0,0,20,1796,11,5435,770.209212,3.494849,4111,12441,Google
192.168.10.126,49722,192.168.10.1,53,17,1188,1398,0,0,12,760,5,428,772.244514,0.069767,87147,49077,Admin
192.168.10.126,49723,192.168.10.1,53,17,1168,1399,0,0,12,760,5,408,772.245074,0.033478,181611,97496,Admin
192.168.10.126,49724,192.168.10.1,53,17,1176,1400,0,0,12,760,5,416,772.245391,0.025286,240449,131614,Admin
192.168.10.126,49725,79.127.213.240,443,32,8529,1401,0,0,20,3040,12,5489,772.247436,11.004022,2210,3990,Google
192.168.10.126,49726,192.168.10.1,53,17,1204,1402,0,0,12,764,5,440,772.343427,0.025052,243972,140507,Admin
192.168.10.126,49727,192.168.10.1,53,17,1200,1403,0,0,12,764,5,436,772.343735,0.027664,220936,126084,Admin
192.168.10.126,49728,192.168.10.1,53,17,1149,1404,0,0,12,764,5,385,772.344102,0.026736,228605,115200,Admin
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49729,2404:6800:4003:c1a::64,443,48,16117,1405,0,0,32,5140,16,10977,772.367197,1.339435,30699,65561,Google
192.168.10.126,49730,192.168.10.1,53,15,1096,1406,0,0,10,656,5,440,772.507715,0.025017,209777,140704,Admin
192.168.10.126,49731,192.168.10.1,53,17,1200,1407,0,0,12,764,5,436,772.508102,0.025656,238228,135952,Admin
192.168.10.126,49732,192.168.10.1,53,17,1161,1408,0,0,12,764,5,397,772.508561,0.026174,233514,121341,Admin
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49733,2404:6800:4003:c0f::8b,443,62,21147,1409,0,0,42,7342,20,13805,772.532175,1.177493,49882,93792,Google
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49734,2404:6800:4003:c0f::5e,443,55,11244,1410,0,0,36,6610,19,4634,774.064996,10.166129,5201,3646,Google
192.168.10.126,49735,79.127.213.241,443,48,12866,1411,0,0,30,5024,18,7842,774.219092,10.001686,4018,6272,Google
192.168.10.126,49736,79.127.213.243,443,64,23297,1412,0,0,40,12072,24,11225,775.209574,31.044451,3110,2892,Google
192.168.10.126,49737,68.232.45.61,443,56,14424,1413,0,0,36,6700,20,7724,777.209762,7.021363,7633,8800,Unclear
192.168.10.126,49738,192.168.10.1,53,15,1123,1414,0,0,10,666,5,457,782.562336,0.622607,8557,5872,Admin
192.168.10.126,49739,192.168.10.1,53,15,1187,1415,0,0,10,666,5,521,782.562592,0.622351,8561,6697,Admin
192.168.10.126,49740,192.168.10.1,53,15,1068,1416,0,0,10,666,5,402,782.562813,0.629285,8466,5110,Admin
192.168.10.126,49741,192.168.10.1,53,17,1231,1417,0,0,12,774,5,457,783.026865,0.155436,39836,23520,Admin
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49742,2406:3003:2003:1c3b:5aef:68ff:febf:8de0,53,2,172,1418,0,0,2,172,0,0,783.027721,2.60E-05,,,Google
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49743,2406:3003:2003:1c3b:5aef:68ff:febf:8de0,53,2,172,1419,0,0,2,172,0,0,783.028296,7.00E-06,,,Google
192.168.10.126,49744,79.127.213.241,443,36,7514,1420,0,0,22,1904,14,5610,783.174099,1.046423,14556,42888,Google
192.168.10.126,49745,79.127.213.240,443,42,13350,1421,0,0,26,6052,16,7298,783.215354,14.033771,3449,4160,Google
192.168.10.126,49746,79.127.213.240,443,44,10957,1422,0,0,30,8046,14,2911,783.329144,12.916551,4983,1802,Google
192.168.10.126,49747,79.127.213.241,443,33,8678,1423,0,0,20,3136,13,5542,784.211178,11.103603,2259,3992,Google
192.168.10.126,49748,79.127.213.241,443,46,15154,1424,0,0,28,6284,18,8870,784.212639,17.046935,2949,4162,Google
192.168.10.126,49749,79.127.213.240,443,29,7123,1425,0,0,18,1688,11,5435,784.468248,9.238998,1461,4706,Google
192.168.10.126,49750,192.168.10.1,53,19,1424,1426,0,0,14,1020,5,404,784.722831,0.774871,10530,4171,Admin
192.168.10.126,49751,192.168.10.1,53,23,1628,1427,0,0,16,1128,7,500,784.723403,0.774405,11652,5165,Admin
192.168.10.126,49752,192.168.10.1,53,23,1681,1428,0,0,16,1128,7,553,784.723847,0.773881,11660,5716,Admin
192.168.10.126,49753,192.168.10.1,53,7,414,1429,0,0,6,348,1,66,785.188253,0.301678,9228,1750,Admin
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49754,2406:3003:2003:1c3b:5aef:68ff:febf:8de0,53,2,172,1430,0,0,2,172,0,0,785.188471,4.00E-06,,,Google
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49755,2406:3003:2003:1c3b:5aef:68ff:febf:8de0,53,2,172,1431,0,0,2,172,0,0,785.188621,3.00E-06,,,Google
192.168.10.126,49756,68.232.45.61,443,45,14074,1432,0,0,30,6632,15,7442,786.215957,7.490813,7082,7947,Unclear
192.168.10.126,49757,192.168.10.1,53,17,1156,1433,0,0,12,780,5,376,794.218877,0.168535,37024,17847,Admin
192.168.10.126,49758,192.168.10.1,53,15,1036,1434,0,0,10,672,5,364,794.219044,0.168367,31930,17295,Admin
192.168.10.126,49759,192.168.10.1,53,17,1173,1435,0,0,12,780,5,393,794.219147,0.168288,37079,18682,Admin
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49760,2001:4860:4802:38::87,443,33,13847,1436,0,0,20,3988,13,9859,794.243477,9.463526,3371,8334,Unclear
192.168.10.126,49761,79.127.213.241,443,36,10883,1437,0,0,22,3268,14,7615,795.210997,8.496917,3076,7169,Google
192.168.10.126,49762,79.127.213.241,443,47,13452,1438,0,0,30,4964,17,8488,795.211652,8.495344,4674,7993,Google
192.168.10.126,49763,79.127.213.241,443,29,7123,1439,0,0,18,1688,11,5435,795.211954,8.498794,1588,5116,Google
192.168.10.126,49764,79.127.213.241,443,31,7231,1440,0,0,20,1796,11,5435,795.212382,8.494794,1691,5118,Google
192.168.10.126,49765,68.232.45.61,443,58,15887,1441,0,0,38,7162,20,8725,796.207663,7.499189,7640,9307,Unclear
192.168.10.126,49766,79.127.213.240,443,33,10926,1442,0,0,20,4384,13,6542,796.210043,3.008541,11657,17395,Google
192.168.10.126,49767,79.127.213.240,443,32,8512,1443,0,0,20,3040,12,5472,796.210705,11.013554,2208,3974,Google
192.168.10.126,49768,192.168.10.1,53,15,1080,1444,0,0,10,652,5,428,797.209737,0.026173,199289,130821,Admin
192.168.10.126,49769,192.168.10.1,53,17,1168,1445,0,0,12,760,5,408,797.209975,0.031244,194597,104468,Admin
192.168.10.126,49770,192.168.10.1,53,17,1188,1446,0,0,12,760,5,428,797.21019,0.028418,213948,120487,Admin
192.168.10.126,49771,192.168.10.1,53,15,1066,1447,0,0,10,636,5,430,801.210182,0.033787,150590,101814,Admin
192.168.10.126,49772,192.168.10.1,53,15,1038,1448,0,0,10,636,5,402,801.210389,0.028745,177004,111880,Admin
192.168.10.126,49773,192.168.10.1,53,15,1066,1449,0,0,10,636,5,430,801.210664,0.033295,152815,103318,Admin
192.168.10.126,49774,192.168.10.1,53,15,1080,1450,0,0,10,652,5,428,801.211251,0.443458,11762,7721,Admin
192.168.10.126,49775,192.168.10.1,53,15,1060,1451,0,0,10,652,5,408,801.211451,0.032508,160452,100406,Admin
192.168.10.126,49776,192.168.10.1,53,17,1188,1452,0,0,12,760,5,428,801.211594,0.443969,13694,7712,Admin
192.168.10.126,49777,192.168.10.1,53,4,264,1453,0,0,2,132,2,132,801.646581,4.565733,231,231,Admin
2406:3003:2003:1c3b:dd11:a88e:d7a1:7c72,49778,2406:3003:2003:1c3b:5aef:68ff:febf:8de0,53,2,172,1454,0,0,2,172,0,0,801.646893,5.00E-06,,,Google
192.168.10.126,49779,79.127.213.244,443,26,5766,1455,0,0,18,3726,8,2040,801.653176,5.597561,5325,2915,Google
192.168.10.126,49780,79.127.213.244,443,35,9714,1456,0,0,22,3148,13,6566,801.905696,1.802219,13973,29146,Google
192.168.10.126,49781,79.127.213.241,443,27,8373,1457,0,0,16,2920,11,5453,804.20769,0.031551,740388,1382650,Google
192.168.10.126,49782,10.91.89.132,7680,6,396,1458,0,0,6,396,0,0,805.469953,3.000082,1055,0,Unclear
192.168.10.126,49783,10.91.115.51,7680,6,396,1459,0,0,6,396,0,0,805.470975,3.002958,1054,0,Unclear
192.168.10.126,49784,79.127.213.243,443,27,8243,1460,0,0,16,2808,11,5435,806.213117,0.044044,510035,987194,Google
192.168.10.126,49785,68.232.45.61,443,38,12311,1461,0,0,24,5888,14,6423,806.214359,0.298249,157935,172285,Unclear
192.168.10.126,49786,79.127.213.241,443,29,8384,1462,0,0,18,2932,11,5452,807.207947,0.036382,644714,1198834,Google
192.168.10.126,49787,79.127.213.241,443,24,6852,1463,0,0,14,1472,10,5380,807.209154,0.035906,327967,1198685,Google
